,id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
262,S,Sul,2024-03-06,14551.97008333
266,S,Sul,2024-03-07,15046.26041667
270,S,Sul,2024-03-08,15095.88116667
274,S,Sul,2024-03-09,13057.381125
278,S,Sul,2024-03-10,11836.18370833
282,S,Sul,2024-03-11,15121.07204167
286,S,Sul,2024-03-12,15886.1025
290,S,Sul,2024-03-13,16660.05325
294,S,Sul,2024-03-14,17437.519
298,S,Sul,2024-03-15,17452.365
302,S,Sul,2024-03-16,14942.829375
306,S,Sul,2024-03-17,12563.37166667
310,S,Sul,2024-03-18,15668.88620833
314,S,Sul,2024-03-19,16591.516375
318,S,Sul,2024-03-20,16995.42804167
322,S,Sul,2024-03-21,15510.215125
326,S,Sul,2024-03-22,14062.68783333
330,S,Sul,2024-03-23,11920.63495833
334,S,Sul,2024-03-24,10804.50741667
338,S,Sul,2024-03-25,14373.43020833
342,S,Sul,2024-03-26,14935.07416667
346,S,Sul,2024-03-27,14962.74241667
350,S,Sul,2024-03-28,15399.22920833
354,S,Sul,2024-03-29,12119.68770833
358,S,Sul,2024-03-30,12297.96466667
362,S,Sul,2024-03-31,11871.30975
366,S,Sul,2024-04-01,15597.029375
370,S,Sul,2024-04-02,15712.90058333
374,S,Sul,2024-04-03,15744.73129167
378,S,Sul,2024-04-04,15799.78708333
382,S,Sul,2024-04-05,15073.373
386,S,Sul,2024-04-06,13070.52025
390,S,Sul,2024-04-07,11150.56420833
394,S,Sul,2024-04-08,14285.81333333
398,S,Sul,2024-04-09,15013.89670833
402,S,Sul,2024-04-10,15459.33091667
406,S,Sul,2024-04-11,14839.73175
410,S,Sul,2024-04-12,14287.936625
414,S,Sul,2024-04-13,12384.29758333
418,S,Sul,2024-04-14,10718.40070833
422,S,Sul,2024-04-15,13578.15429167
426,S,Sul,2024-04-16,13915.90145833
430,S,Sul,2024-04-17,12748.35895833
434,S,Sul,2024-04-18,12392.10016667
438,S,Sul,2024-04-19,12529.269625
442,S,Sul,2024-04-20,10914.5155
446,S,Sul,2024-04-21,9745.52154167
450,S,Sul,2024-04-22,13245.70316667
454,S,Sul,2024-04-23,14037.66029167
458,S,Sul,2024-04-24,13943.70245833
462,S,Sul,2024-04-25,13476.412
466,S,Sul,2024-04-26,13629.22816667
470,S,Sul,2024-04-27,12897.055875
474,S,Sul,2024-04-28,11225.603625
478,S,Sul,2024-04-29,13775.986625
482,S,Sul,2024-04-30,14363.17166667
486,S,Sul,2024-05-01,12353.76258333
490,S,Sul,2024-05-02,14109.80383333
494,S,Sul,2024-05-03,12880.96966667
498,S,Sul,2024-05-04,11217.28354167
502,S,Sul,2024-05-05,10176.391
506,S,Sul,2024-05-06,13207.75120833
510,S,Sul,2024-05-07,13915.32525
