,id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
1278,S,Sul,2012-11-15,9057.13666667
1282,S,Sul,2012-11-16,9944.45225
1286,S,Sul,2012-11-17,9193.38808333
1290,S,Sul,2012-11-18,7982.503375
1294,S,Sul,2012-11-19,10776.98295833
1298,S,Sul,2012-11-20,11517.48466667
1302,S,Sul,2012-11-21,11659.80645833
1306,S,Sul,2012-11-22,11809.19316667
1310,S,Sul,2012-11-23,11613.304375
1314,S,Sul,2012-11-24,9871.80079167
1318,S,Sul,2012-11-25,7944.753875
1322,S,Sul,2012-11-26,10582.120875
1326,S,Sul,2012-11-27,11387.26977333
1330,S,Sul,2012-11-28,11756.15986833
1334,S,Sul,2012-11-29,11691.62995083
1338,S,Sul,2012-11-30,11561.47320833
1342,S,Sul,2012-12-01,10179.49766667
1346,S,Sul,2012-12-02,8668.30958333
1350,S,Sul,2012-12-03,11563.60704167
1354,S,Sul,2012-12-04,11833.79058333
1358,S,Sul,2012-12-05,12210.676
1362,S,Sul,2012-12-06,12431.46308333
1366,S,Sul,2012-12-07,12315.26854167
1370,S,Sul,2012-12-08,10432.26283333
1374,S,Sul,2012-12-09,8886.63404167
1378,S,Sul,2012-12-10,12078.03025
1382,S,Sul,2012-12-11,11472.44545833
1386,S,Sul,2012-12-12,11546.36858333
1390,S,Sul,2012-12-13,11102.40391667
1394,S,Sul,2012-12-14,10973.54158333
1398,S,Sul,2012-12-15,9868.84170833
1402,S,Sul,2012-12-16,8803.40508333
1406,S,Sul,2012-12-17,11341.815125
1410,S,Sul,2012-12-18,11727.82120833
1414,S,Sul,2012-12-19,11592.77641667
1418,S,Sul,2012-12-20,11483.11883333
1422,S,Sul,2012-12-21,10747.0385
1426,S,Sul,2012-12-22,8929.48558333
1430,S,Sul,2012-12-23,8220.091125
1434,S,Sul,2012-12-24,9060.54395833
1438,S,Sul,2012-12-25,8536.863
1442,S,Sul,2012-12-26,10154.06445833
1446,S,Sul,2012-12-27,9576.136125
1450,S,Sul,2012-12-28,8990.19770833
1454,S,Sul,2012-12-29,8309.75245833
1458,S,Sul,2012-12-30,7550.92795833
1462,S,Sul,2012-12-31,7939.62575
