id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
SE;SUDESTE;2024-04-13 05:00:00;38277.02199999
N;NORTE;2024-04-13 06:00:00;6732.73300000
NE;NORDESTE;2024-04-13 06:00:00;11392.29500000
S;SUL;2024-04-13 06:00:00;11277.92200000
SE;SUDESTE;2024-04-13 06:00:00;38831.99800000
N;NORTE;2024-04-13 07:00:00;6621.90900000
NE;NORDESTE;2024-04-13 07:00:00;11356.38799999
S;SUL;2024-04-13 07:00:00;11850.95300000
SE;SUDESTE;2024-04-13 07:00:00;41057.28599999
N;NORTE;2024-04-13 08:00:00;6756.70000000
NE;NORDESTE;2024-04-13 08:00:00;11882.73700000
S;SUL;2024-04-13 08:00:00;12600.17299999
SE;SUDESTE;2024-04-13 08:00:00;43061.48599999
N;NORTE;2024-04-13 09:00:00;6912.20000000
NE;NORDESTE;2024-04-13 09:00:00;12174.13599999
S;SUL;2024-04-13 09:00:00;13025.75700000
SE;SUDESTE;2024-04-13 09:00:00;44332.03600000
N;NORTE;2024-04-13 10:00:00;6973.34600000
NE;NORDESTE;2024-04-13 10:00:00;12478.59100000
S;SUL;2024-04-13 10:00:00;13208.14700000
SE;SUDESTE;2024-04-13 10:00:00;45200.75300000
N;NORTE;2024-04-13 11:00:00;6939.40900000
NE;NORDESTE;2024-04-13 11:00:00;12355.85000000
S;SUL;2024-04-13 11:00:00;13291.72100000
SE;SUDESTE;2024-04-13 11:00:00;45901.44500000
N;NORTE;2024-04-13 12:00:00;6932.32800000
NE;NORDESTE;2024-04-13 12:00:00;12070.81000000
S;SUL;2024-04-13 12:00:00;12942.01900000
SE;SUDESTE;2024-04-13 12:00:00;45586.89999999
N;NORTE;2024-04-13 13:00:00;7058.27500000
NE;NORDESTE;2024-04-13 13:00:00;11982.65700000
S;SUL;2024-04-13 13:00:00;12841.15700000
SE;SUDESTE;2024-04-13 13:00:00;45373.78499999
N;NORTE;2024-04-13 14:00:00;7229.13500000
NE;NORDESTE;2024-04-13 14:00:00;11938.38899999
S;SUL;2024-04-13 14:00:00;12673.55200000
SE;SUDESTE;2024-04-13 14:00:00;45145.02200000
N;NORTE;2024-04-13 15:00:00;7203.10699999
NE;NORDESTE;2024-04-13 15:00:00;11949.99900000
S;SUL;2024-04-13 15:00:00;12563.77699999
SE;SUDESTE;2024-04-13 15:00:00;45077.70199999
N;NORTE;2024-04-13 16:00:00;7052.95800000
NE;NORDESTE;2024-04-13 16:00:00;12200.15099999
S;SUL;2024-04-13 16:00:00;12751.41100000
SE;SUDESTE;2024-04-13 16:00:00;45021.07599999
N;NORTE;2024-04-13 17:00:00;6969.13200000
NE;NORDESTE;2024-04-13 17:00:00;13018.57300000
S;SUL;2024-04-13 17:00:00;13301.67799999
SE;SUDESTE;2024-04-13 17:00:00;46132.04799999
N;NORTE;2024-04-13 18:00:00;7252.06800000
NE;NORDESTE;2024-04-13 18:00:00;14002.35100000
S;SUL;2024-04-13 18:00:00;14415.83800000
SE;SUDESTE;2024-04-13 18:00:00;49789.04899999
N;NORTE;2024-04-13 19:00:00;7324.08199999
NE;NORDESTE;2024-04-13 19:00:00;13802.88400000
S;SUL;2024-04-13 19:00:00;14012.49600000
SE;SUDESTE;2024-04-13 19:00:00;49471.29700000
N;NORTE;2024-04-13 20:00:00;7324.04899999
NE;NORDESTE;2024-04-13 20:00:00;13731.74099999
S;SUL;2024-04-13 20:00:00;13263.14900000
SE;SUDESTE;2024-04-13 20:00:00;47973.06799999
N;NORTE;2024-04-13 21:00:00;7409.20099999
NE;NORDESTE;2024-04-13 21:00:00;13830.77600000
S;SUL;2024-04-13 21:00:00;12652.93900000
SE;SUDESTE;2024-04-13 21:00:00;46390.51299999
N;NORTE;2024-04-13 22:00:00;7524.34399999
NE;NORDESTE;2024-04-13 22:00:00;13798.59900000
S;SUL;2024-04-13 22:00:00;11939.20999999
SE;SUDESTE;2024-04-13 22:00:00;44506.13899999
N;NORTE;2024-04-13 23:00:00;7480.55500000
NE;NORDESTE;2024-04-13 23:00:00;13514.40200000
S;SUL;2024-04-13 23:00:00;11190.56400000
SE;SUDESTE;2024-04-13 23:00:00;42668.62099999
N;NORTE;2024-04-14 00:00:00;7368.83100000
NE;NORDESTE;2024-04-14 00:00:00;13086.58000000
S;SUL;2024-04-14 00:00:00;10420.13400000
SE;SUDESTE;2024-04-14 00:00:00;40569.64100000
N;NORTE;2024-04-14 01:00:00;7261.88400000
NE;NORDESTE;2024-04-14 01:00:00;12755.19000000
S;SUL;2024-04-14 01:00:00;9821.08800000
SE;SUDESTE;2024-04-14 01:00:00;38863.73399999
N;NORTE;2024-04-14 02:00:00;7127.10799999
NE;NORDESTE;2024-04-14 02:00:00;12462.16000000
S;SUL;2024-04-14 02:00:00;9393.38599999
SE;SUDESTE;2024-04-14 02:00:00;37526.76700000
N;NORTE;2024-04-14 03:00:00;6994.95299999
NE;NORDESTE;2024-04-14 03:00:00;12155.36000000
S;SUL;2024-04-14 03:00:00;9124.39100000
SE;SUDESTE;2024-04-14 03:00:00;36736.31500000
N;NORTE;2024-04-14 04:00:00;6907.97400000
NE;NORDESTE;2024-04-14 04:00:00;11981.87700000
S;SUL;2024-04-14 04:00:00;8943.79600000
SE;SUDESTE;2024-04-14 04:00:00;36160.36099999
N;NORTE;2024-04-14 05:00:00;6830.54900000
NE;NORDESTE;2024-04-14 05:00:00;11391.80499999
S;SUL;2024-04-14 05:00:00;8937.72899999
SE;SUDESTE;2024-04-14 05:00:00;36078.09800000
N;NORTE;2024-04-14 06:00:00;6651.17100000
NE;NORDESTE;2024-04-14 06:00:00;10806.50600000
S;SUL;2024-04-14 06:00:00;9084.12899999
SE;SUDESTE;2024-04-14 06:00:00;35632.69900000
N;NORTE;2024-04-14 07:00:00;6447.31800000
NE;NORDESTE;2024-04-14 07:00:00;10625.39000000
S;SUL;2024-04-14 07:00:00;9380.79899999
SE;SUDESTE;2024-04-14 07:00:00;36480.21299999
N;NORTE;2024-04-14 08:00:00;6366.77200000
NE;NORDESTE;2024-04-14 08:00:00;10684.10000000
S;SUL;2024-04-14 08:00:00;9998.83700000
SE;SUDESTE;2024-04-14 08:00:00;37744.35899999
N;NORTE;2024-04-14 09:00:00;6351.57200000
NE;NORDESTE;2024-04-14 09:00:00;10578.95500000
S;SUL;2024-04-14 09:00:00;10653.80499999
SE;SUDESTE;2024-04-14 09:00:00;38509.18699999
N;NORTE;2024-04-14 10:00:00;6395.50300000
NE;NORDESTE;2024-04-14 10:00:00;10669.66200000
S;SUL;2024-04-14 10:00:00;11296.18000000
SE;SUDESTE;2024-04-14 10:00:00;39283.76600000
N;NORTE;2024-04-14 11:00:00;6402.90800000
NE;NORDESTE;2024-04-14 11:00:00;10801.56799999
S;SUL;2024-04-14 11:00:00;11724.64600000
SE;SUDESTE;2024-04-14 11:00:00;40056.25200000
N;NORTE;2024-04-14 12:00:00;6366.06699999
NE;NORDESTE;2024-04-14 12:00:00;10811.88400000
S;SUL;2024-04-14 12:00:00;11272.20099999
SE;SUDESTE;2024-04-14 12:00:00;40203.72300000
N;NORTE;2024-04-14 13:00:00;6642.02800000
NE;NORDESTE;2024-04-14 13:00:00;10874.49699999
S;SUL;2024-04-14 13:00:00;10836.04500000
SE;SUDESTE;2024-04-14 13:00:00;39836.28400000
N;NORTE;2024-04-14 14:00:00;6814.09599999
NE;NORDESTE;2024-04-14 14:00:00;10917.52499999
S;SUL;2024-04-14 14:00:00;10698.31400000
SE;SUDESTE;2024-04-14 14:00:00;39543.32999999
N;NORTE;2024-04-14 15:00:00;6394.67800000
NE;NORDESTE;2024-04-14 15:00:00;11063.60000000
S;SUL;2024-04-14 15:00:00;10669.00200000
SE;SUDESTE;2024-04-14 15:00:00;39703.58999999
N;NORTE;2024-04-14 16:00:00;5908.96300000
NE;NORDESTE;2024-04-14 16:00:00;11301.39800000
S;SUL;2024-04-14 16:00:00;10805.11099999
SE;SUDESTE;2024-04-14 16:00:00;40565.74099999
N;NORTE;2024-04-14 17:00:00;5816.53999999
NE;NORDESTE;2024-04-14 17:00:00;12071.53799999
S;SUL;2024-04-14 17:00:00;11508.12799999
SE;SUDESTE;2024-04-14 17:00:00;42669.33800000
N;NORTE;2024-04-14 18:00:00;6542.98799999
NE;NORDESTE;2024-04-14 18:00:00;12869.21000000
S;SUL;2024-04-14 18:00:00;12967.01100000
SE;SUDESTE;2024-04-14 18:00:00;46326.86799999
N;NORTE;2024-04-14 19:00:00;6971.25200000
NE;NORDESTE;2024-04-14 19:00:00;12868.13199999
S;SUL;2024-04-14 19:00:00;12923.42600000
SE;SUDESTE;2024-04-14 19:00:00;46376.69200000
N;NORTE;2024-04-14 20:00:00;7106.67500000
NE;NORDESTE;2024-04-14 20:00:00;12985.27200000
S;SUL;2024-04-14 20:00:00;12445.93900000
SE;SUDESTE;2024-04-14 20:00:00;45709.44600000
N;NORTE;2024-04-14 21:00:00;7189.33700000
NE;NORDESTE;2024-04-14 21:00:00;13246.49499999
S;SUL;2024-04-14 21:00:00;12059.06400000
SE;SUDESTE;2024-04-14 21:00:00;44860.92100000
N;NORTE;2024-04-14 22:00:00;7389.34200000
NE;NORDESTE;2024-04-14 22:00:00;13396.14099999
S;SUL;2024-04-14 22:00:00;11497.10300000
SE;SUDESTE;2024-04-14 22:00:00;43283.86399999
N;NORTE;2024-04-14 23:00:00;7403.40800000
NE;NORDESTE;2024-04-14 23:00:00;13186.05300000
S;SUL;2024-04-14 23:00:00;10781.35299999
SE;SUDESTE;2024-04-14 23:00:00;41218.18899999
N;NORTE;2024-04-15 00:00:00;7296.05400000
NE;NORDESTE;2024-04-15 00:00:00;12827.93799999
S;SUL;2024-04-15 00:00:00;10232.60299999
SE;SUDESTE;2024-04-15 00:00:00;39336.65900000
N;NORTE;2024-04-15 01:00:00;7168.77599999
NE;NORDESTE;2024-04-15 01:00:00;12463.48600000
S;SUL;2024-04-15 01:00:00;9841.14799999
SE;SUDESTE;2024-04-15 01:00:00;37858.61000000
N;NORTE;2024-04-15 02:00:00;7067.16700000
NE;NORDESTE;2024-04-15 02:00:00;12197.11000000
S;SUL;2024-04-15 02:00:00;9637.49599999
SE;SUDESTE;2024-04-15 02:00:00;36891.73700000
N;NORTE;2024-04-15 03:00:00;6981.81899999
NE;NORDESTE;2024-04-15 03:00:00;11968.56900000
S;SUL;2024-04-15 03:00:00;9625.10600000
SE;SUDESTE;2024-04-15 03:00:00;36505.99200000
N;NORTE;2024-04-15 04:00:00;6914.51399999
NE;NORDESTE;2024-04-15 04:00:00;11836.25899999
S;SUL;2024-04-15 04:00:00;9766.86400000
SE;SUDESTE;2024-04-15 04:00:00;36940.95499999
N;NORTE;2024-04-15 05:00:00;6878.41099999
NE;NORDESTE;2024-04-15 05:00:00;11540.32999999
S;SUL;2024-04-15 05:00:00;10480.91999999
SE;SUDESTE;2024-04-15 05:00:00;38917.84399999
N;NORTE;2024-04-15 06:00:00;6689.68100000
NE;NORDESTE;2024-04-15 06:00:00;11407.82900000
S;SUL;2024-04-15 06:00:00;11917.61100000
SE;SUDESTE;2024-04-15 06:00:00;41447.79300000
N;NORTE;2024-04-15 07:00:00;6703.21700000
NE;NORDESTE;2024-04-15 07:00:00;11885.56499999
S;SUL;2024-04-15 07:00:00;13140.63699999
SE;SUDESTE;2024-04-15 07:00:00;44155.00500000
N;NORTE;2024-04-15 08:00:00;7088.10400000
NE;NORDESTE;2024-04-15 08:00:00;12885.06000000
S;SUL;2024-04-15 08:00:00;14548.78000000
SE;SUDESTE;2024-04-15 08:00:00;47352.60100000
N;NORTE;2024-04-15 09:00:00;7254.14599999
NE;NORDESTE;2024-04-15 09:00:00;13400.62899999
S;SUL;2024-04-15 09:00:00;15080.10799999
SE;SUDESTE;2024-04-15 09:00:00;49003.67699999
N;NORTE;2024-04-15 10:00:00;7523.63500000
NE;NORDESTE;2024-04-15 10:00:00;13568.16199999
S;SUL;2024-04-15 10:00:00;15546.94400000
SE;SUDESTE;2024-04-15 10:00:00;50133.81800000
N;NORTE;2024-04-15 11:00:00;7656.77200000
NE;NORDESTE;2024-04-15 11:00:00;13519.76199999
S;SUL;2024-04-15 11:00:00;15664.39100000
SE;SUDESTE;2024-04-15 11:00:00;50345.19000000
N;NORTE;2024-04-15 12:00:00;7598.34100000
NE;NORDESTE;2024-04-15 12:00:00;13087.09200000
S;SUL;2024-04-15 12:00:00;14521.35500000
SE;SUDESTE;2024-04-15 12:00:00;49367.78399999
N;NORTE;2024-04-15 13:00:00;7829.39999999
NE;NORDESTE;2024-04-15 13:00:00;13521.53800000
S;SUL;2024-04-15 13:00:00;15385.64999999
SE;SUDESTE;2024-04-15 13:00:00;50323.97500000
N;NORTE;2024-04-15 14:00:00;8091.56099999
NE;NORDESTE;2024-04-15 14:00:00;13804.23699999
S;SUL;2024-04-15 14:00:00;16084.06300000
SE;SUDESTE;2024-04-15 14:00:00;51622.72100000
N;NORTE;2024-04-15 15:00:00;8176.28099999
NE;NORDESTE;2024-04-15 15:00:00;13971.17300000
S;SUL;2024-04-15 15:00:00;16175.16999999
SE;SUDESTE;2024-04-15 15:00:00;52220.10299999
N;NORTE;2024-04-15 16:00:00;8093.63299999
NE;NORDESTE;2024-04-15 16:00:00;13830.60200000
S;SUL;2024-04-15 16:00:00;16068.95399999
SE;SUDESTE;2024-04-15 16:00:00;51887.34899999
N;NORTE;2024-04-15 17:00:00;7723.06099999
NE;NORDESTE;2024-04-15 17:00:00;13460.01700000
S;SUL;2024-04-15 17:00:00;15477.01399999
SE;SUDESTE;2024-04-15 17:00:00;50305.70799999
N;NORTE;2024-04-15 18:00:00;7567.59299999
NE;NORDESTE;2024-04-15 18:00:00;13804.50199999
S;SUL;2024-04-15 18:00:00;15675.02600000
SE;SUDESTE;2024-04-15 18:00:00;52090.85000000
N;NORTE;2024-04-15 19:00:00;7663.29600000
NE;NORDESTE;2024-04-15 19:00:00;13767.38900000
S;SUL;2024-04-15 19:00:00;15572.65699999
SE;SUDESTE;2024-04-15 19:00:00;52034.39700000
N;NORTE;2024-04-15 20:00:00;7763.33000000
NE;NORDESTE;2024-04-15 20:00:00;13860.69700000
S;SUL;2024-04-15 20:00:00;14948.34399999
SE;SUDESTE;2024-04-15 20:00:00;51453.26699999
N;NORTE;2024-04-15 21:00:00;7981.64400000
NE;NORDESTE;2024-04-15 21:00:00;14258.83399999
S;SUL;2024-04-15 21:00:00;14440.37400000
SE;SUDESTE;2024-04-15 21:00:00;50630.27500000
N;NORTE;2024-04-15 22:00:00;8049.70700000
NE;NORDESTE;2024-04-15 22:00:00;14230.43500000
S;SUL;2024-04-15 22:00:00;13554.36999999
SE;SUDESTE;2024-04-15 22:00:00;48209.32800000
N;NORTE;2024-04-15 23:00:00;7945.09500000
NE;NORDESTE;2024-04-15 23:00:00;13821.65600000
S;SUL;2024-04-15 23:00:00;12490.11800000
SE;SUDESTE;2024-04-15 23:00:00;45374.79700000
N;NORTE;2024-04-16 00:00:00;7738.06399999
NE;NORDESTE;2024-04-16 00:00:00;13430.11800000
S;SUL;2024-04-16 00:00:00;11509.25600000
SE;SUDESTE;2024-04-16 00:00:00;42606.06600000
N;NORTE;2024-04-16 01:00:00;7618.18800000
NE;NORDESTE;2024-04-16 01:00:00;13004.97199999
S;SUL;2024-04-16 01:00:00;10854.97799999
SE;SUDESTE;2024-04-16 01:00:00;40788.78100000
N;NORTE;2024-04-16 02:00:00;7451.24399999
NE;NORDESTE;2024-04-16 02:00:00;12679.26800000
S;SUL;2024-04-16 02:00:00;10475.01500000
SE;SUDESTE;2024-04-16 02:00:00;39611.35799999
N;NORTE;2024-04-16 03:00:00;7290.89599999
NE;NORDESTE;2024-04-16 03:00:00;12568.45800000
S;SUL;2024-04-16 03:00:00;10330.09700000
SE;SUDESTE;2024-04-16 03:00:00;39168.73100000
N;NORTE;2024-04-16 04:00:00;7180.01300000
NE;NORDESTE;2024-04-16 04:00:00;12367.85099999
S;SUL;2024-04-16 04:00:00;10444.78000000
SE;SUDESTE;2024-04-16 04:00:00;39244.64400000
N;NORTE;2024-04-16 05:00:00;7067.88300000
NE;NORDESTE;2024-04-16 05:00:00;12113.17500000
S;SUL;2024-04-16 05:00:00;11094.15199999
SE;SUDESTE;2024-04-16 05:00:00;40889.36999999
N;NORTE;2024-04-16 06:00:00;6816.53200000
NE;NORDESTE;2024-04-16 06:00:00;11629.78799999
S;SUL;2024-04-16 06:00:00;12484.91500000
SE;SUDESTE;2024-04-16 06:00:00;43281.39699999
N;NORTE;2024-04-16 07:00:00;6908.76000000
NE;NORDESTE;2024-04-16 07:00:00;11983.55799999
S;SUL;2024-04-16 07:00:00;13867.97099999
SE;SUDESTE;2024-04-16 07:00:00;45962.58500000
N;NORTE;2024-04-16 08:00:00;7357.45400000
NE;NORDESTE;2024-04-16 08:00:00;12810.96200000
S;SUL;2024-04-16 08:00:00;15280.19699999
SE;SUDESTE;2024-04-16 08:00:00;48649.65299999
N;NORTE;2024-04-16 09:00:00;7629.41999999
NE;NORDESTE;2024-04-16 09:00:00;13379.17199999
S;SUL;2024-04-16 09:00:00;15840.91100000
SE;SUDESTE;2024-04-16 09:00:00;50377.75300000
N;NORTE;2024-04-16 10:00:00;7889.24100000
NE;NORDESTE;2024-04-16 10:00:00;13919.27899999
S;SUL;2024-04-16 10:00:00;16508.46799999
SE;SUDESTE;2024-04-16 10:00:00;51616.92699999
N;NORTE;2024-04-16 11:00:00;7984.93000000
NE;NORDESTE;2024-04-16 11:00:00;13915.88899999
S;SUL;2024-04-16 11:00:00;16652.84399999
SE;SUDESTE;2024-04-16 11:00:00;52112.75599999
N;NORTE;2024-04-16 12:00:00;7859.94499999
NE;NORDESTE;2024-04-16 12:00:00;13563.53100000
S;SUL;2024-04-16 12:00:00;15400.08800000
SE;SUDESTE;2024-04-16 12:00:00;51862.14499999
N;NORTE;2024-04-16 13:00:00;8131.65000000
NE;NORDESTE;2024-04-16 13:00:00;13723.33100000
S;SUL;2024-04-16 13:00:00;15716.12600000
SE;SUDESTE;2024-04-16 13:00:00;52962.00199999
N;NORTE;2024-04-16 14:00:00;8420.89100000
NE;NORDESTE;2024-04-16 14:00:00;13924.72499999
S;SUL;2024-04-16 14:00:00;15997.62700000
SE;SUDESTE;2024-04-16 14:00:00;53761.13400000
N;NORTE;2024-04-16 15:00:00;8493.55800000
NE;NORDESTE;2024-04-16 15:00:00;13875.70400000
S;SUL;2024-04-16 15:00:00;15862.40499999
SE;SUDESTE;2024-04-16 15:00:00;54055.35599999
N;NORTE;2024-04-16 16:00:00;8191.73000000
NE;NORDESTE;2024-04-16 16:00:00;13538.67400000
S;SUL;2024-04-16 16:00:00;15782.01200000
SE;SUDESTE;2024-04-16 16:00:00;53617.27100000
N;NORTE;2024-04-16 17:00:00;7844.47600000
NE;NORDESTE;2024-04-16 17:00:00;13417.53399999
S;SUL;2024-04-16 17:00:00;15263.94800000
SE;SUDESTE;2024-04-16 17:00:00;51936.02500000
N;NORTE;2024-04-16 18:00:00;7705.12600000
NE;NORDESTE;2024-04-16 18:00:00;13656.72700000
S;SUL;2024-04-16 18:00:00;15545.96699999
SE;SUDESTE;2024-04-16 18:00:00;53577.50500000
N;NORTE;2024-04-16 19:00:00;7797.12400000
NE;NORDESTE;2024-04-16 19:00:00;13449.72000000
S;SUL;2024-04-16 19:00:00;15340.91499999
SE;SUDESTE;2024-04-16 19:00:00;53225.84400000
N;NORTE;2024-04-16 20:00:00;7900.78300000
NE;NORDESTE;2024-04-16 20:00:00;13488.88299999
S;SUL;2024-04-16 20:00:00;14628.89400000
SE;SUDESTE;2024-04-16 20:00:00;52801.29400000
N;NORTE;2024-04-16 21:00:00;8034.81099999
NE;NORDESTE;2024-04-16 21:00:00;13891.37400000
S;SUL;2024-04-16 21:00:00;14086.00000000
SE;SUDESTE;2024-04-16 21:00:00;52013.10599999
N;NORTE;2024-04-16 22:00:00;8111.96499999
NE;NORDESTE;2024-04-16 22:00:00;13860.33600000
S;SUL;2024-04-16 22:00:00;13102.85799999
SE;SUDESTE;2024-04-16 22:00:00;49599.00800000
N;NORTE;2024-04-16 23:00:00;8048.53900000
NE;NORDESTE;2024-04-16 23:00:00;13464.70999999
S;SUL;2024-04-16 23:00:00;11911.21100000
SE;SUDESTE;2024-04-16 23:00:00;46614.19399999
N;NORTE;2024-04-17 00:00:00;7893.59900000
NE;NORDESTE;2024-04-17 00:00:00;13009.47100000
S;SUL;2024-04-17 00:00:00;11028.05499999
SE;SUDESTE;2024-04-17 00:00:00;43953.97499999
N;NORTE;2024-04-17 01:00:00;7712.98200000
NE;NORDESTE;2024-04-17 01:00:00;12471.61600000
S;SUL;2024-04-17 01:00:00;10382.11500000
SE;SUDESTE;2024-04-17 01:00:00;41933.96100000
N;NORTE;2024-04-17 02:00:00;7559.23300000
NE;NORDESTE;2024-04-17 02:00:00;12098.64699999
S;SUL;2024-04-17 02:00:00;9908.80400000
SE;SUDESTE;2024-04-17 02:00:00;40536.76699999
N;NORTE;2024-04-17 03:00:00;7372.00400000
NE;NORDESTE;2024-04-17 03:00:00;11908.15399999
S;SUL;2024-04-17 03:00:00;9797.11500000
SE;SUDESTE;2024-04-17 03:00:00;39812.56000000
N;NORTE;2024-04-17 04:00:00;7286.85200000
NE;NORDESTE;2024-04-17 04:00:00;11799.94300000
S;SUL;2024-04-17 04:00:00;9885.23299999
SE;SUDESTE;2024-04-17 04:00:00;39896.72100000
N;NORTE;2024-04-17 05:00:00;7199.63999999
NE;NORDESTE;2024-04-17 05:00:00;11554.58900000
S;SUL;2024-04-17 05:00:00;10479.59800000
SE;SUDESTE;2024-04-17 05:00:00;41381.57499999
N;NORTE;2024-04-17 06:00:00;6871.91099999
NE;NORDESTE;2024-04-17 06:00:00;11244.25799999
S;SUL;2024-04-17 06:00:00;11849.18299999
SE;SUDESTE;2024-04-17 06:00:00;43622.37900000
N;NORTE;2024-04-17 07:00:00;6935.42000000
NE;NORDESTE;2024-04-17 07:00:00;11690.66399999
S;SUL;2024-04-17 07:00:00;13172.55599999
SE;SUDESTE;2024-04-17 07:00:00;46160.95499999
N;NORTE;2024-04-17 08:00:00;7267.34500000
NE;NORDESTE;2024-04-17 08:00:00;12464.11399999
S;SUL;2024-04-17 08:00:00;14270.60000000
SE;SUDESTE;2024-04-17 08:00:00;49050.13699999
N;NORTE;2024-04-17 09:00:00;7459.32300000
NE;NORDESTE;2024-04-17 09:00:00;12879.04199999
S;SUL;2024-04-17 09:00:00;14315.54900000
SE;SUDESTE;2024-04-17 09:00:00;50555.77900000
N;NORTE;2024-04-17 10:00:00;7574.77199999
NE;NORDESTE;2024-04-17 10:00:00;13105.65900000
S;SUL;2024-04-17 10:00:00;14451.05400000
SE;SUDESTE;2024-04-17 10:00:00;51913.22900000
N;NORTE;2024-04-17 11:00:00;7602.47600000
NE;NORDESTE;2024-04-17 11:00:00;13039.88000000
S;SUL;2024-04-17 11:00:00;14364.80700000
SE;SUDESTE;2024-04-17 11:00:00;52612.37100000
N;NORTE;2024-04-17 12:00:00;7633.26299999
NE;NORDESTE;2024-04-17 12:00:00;12805.66000000
S;SUL;2024-04-17 12:00:00;13045.54100000
SE;SUDESTE;2024-04-17 12:00:00;51922.49799999
N;NORTE;2024-04-17 13:00:00;7940.64200000
NE;NORDESTE;2024-04-17 13:00:00;13176.86099999
S;SUL;2024-04-17 13:00:00;13416.27699999
SE;SUDESTE;2024-04-17 13:00:00;52753.14500000
N;NORTE;2024-04-17 14:00:00;8213.58300000
NE;NORDESTE;2024-04-17 14:00:00;13590.02899999
S;SUL;2024-04-17 14:00:00;13724.01000000
SE;SUDESTE;2024-04-17 14:00:00;53434.76800000
N;NORTE;2024-04-17 15:00:00;8253.35299999
NE;NORDESTE;2024-04-17 15:00:00;13581.08900000
S;SUL;2024-04-17 15:00:00;13583.69100000
SE;SUDESTE;2024-04-17 15:00:00;53347.51799999
N;NORTE;2024-04-17 16:00:00;8229.12199999
NE;NORDESTE;2024-04-17 16:00:00;13650.04799999
S;SUL;2024-04-17 16:00:00;13916.21300000
SE;SUDESTE;2024-04-17 16:00:00;52861.96999999
N;NORTE;2024-04-17 17:00:00;7959.25700000
NE;NORDESTE;2024-04-17 17:00:00;13602.21200000
S;SUL;2024-04-17 17:00:00;13902.12400000
SE;SUDESTE;2024-04-17 17:00:00;51436.03399999
N;NORTE;2024-04-17 18:00:00;7776.67500000
NE;NORDESTE;2024-04-17 18:00:00;13977.36599999
S;SUL;2024-04-17 18:00:00;14570.68400000
SE;SUDESTE;2024-04-17 18:00:00;53220.88400000
N;NORTE;2024-04-17 19:00:00;7860.20700000
NE;NORDESTE;2024-04-17 19:00:00;13863.80299999
S;SUL;2024-04-17 19:00:00;14711.01600000
SE;SUDESTE;2024-04-17 19:00:00;52830.56399999
N;NORTE;2024-04-17 20:00:00;7955.81000000
NE;NORDESTE;2024-04-17 20:00:00;13721.15900000
S;SUL;2024-04-17 20:00:00;13917.05100000
SE;SUDESTE;2024-04-17 20:00:00;52010.13499999
N;NORTE;2024-04-17 21:00:00;8141.90600000
NE;NORDESTE;2024-04-17 21:00:00;13940.11199999
S;SUL;2024-04-17 21:00:00;13394.88199999
SE;SUDESTE;2024-04-17 21:00:00;51277.95500000
N;NORTE;2024-04-17 22:00:00;8239.57800000
NE;NORDESTE;2024-04-17 22:00:00;13915.78699999
S;SUL;2024-04-17 22:00:00;12551.29100000
SE;SUDESTE;2024-04-17 22:00:00;48957.20599999
N;NORTE;2024-04-17 23:00:00;8150.36799999
NE;NORDESTE;2024-04-17 23:00:00;13548.05400000
S;SUL;2024-04-17 23:00:00;11323.16600000
SE;SUDESTE;2024-04-17 23:00:00;46122.74200000
N;NORTE;2024-04-18 00:00:00;7985.98600000
NE;NORDESTE;2024-04-18 00:00:00;13026.84200000
S;SUL;2024-04-18 00:00:00;10363.65200000
SE;SUDESTE;2024-04-18 00:00:00;43152.50999999
N;NORTE;2024-04-18 01:00:00;7871.43400000
NE;NORDESTE;2024-04-18 01:00:00;12670.19500000
S;SUL;2024-04-18 01:00:00;9733.10399999
SE;SUDESTE;2024-04-18 01:00:00;41033.71600000
N;NORTE;2024-04-18 02:00:00;7658.55800000
NE;NORDESTE;2024-04-18 02:00:00;12419.81000000
S;SUL;2024-04-18 02:00:00;9358.27599999
SE;SUDESTE;2024-04-18 02:00:00;39821.93600000
N;NORTE;2024-04-18 03:00:00;7457.36599999
NE;NORDESTE;2024-04-18 03:00:00;12240.86899999
S;SUL;2024-04-18 03:00:00;9256.68899999
SE;SUDESTE;2024-04-18 03:00:00;39167.12100000
N;NORTE;2024-04-18 04:00:00;7338.28000000
NE;NORDESTE;2024-04-18 04:00:00;12187.45000000
S;SUL;2024-04-18 04:00:00;9319.84099999
SE;SUDESTE;2024-04-18 04:00:00;39163.49299999
N;NORTE;2024-04-18 05:00:00;7250.01700000
NE;NORDESTE;2024-04-18 05:00:00;11886.19800000
S;SUL;2024-04-18 05:00:00;9970.09600000
SE;SUDESTE;2024-04-18 05:00:00;40480.96099999
N;NORTE;2024-04-18 06:00:00;6835.92500000
NE;NORDESTE;2024-04-18 06:00:00;11697.70799999
S;SUL;2024-04-18 06:00:00;11359.08999999
SE;SUDESTE;2024-04-18 06:00:00;42536.95599999
N;NORTE;2024-04-18 07:00:00;6733.02199999
NE;NORDESTE;2024-04-18 07:00:00;12272.74299999
S;SUL;2024-04-18 07:00:00;12730.83299999
SE;SUDESTE;2024-04-18 07:00:00;44586.34400000
N;NORTE;2024-04-18 08:00:00;7083.55100000
NE;NORDESTE;2024-04-18 08:00:00;12945.55600000
S;SUL;2024-04-18 08:00:00;13448.22599999
SE;SUDESTE;2024-04-18 08:00:00;46969.25399999
N;NORTE;2024-04-18 09:00:00;7261.93599999
